id, nombres, apellidos, carrera, promedio, genero_favorito, libro_favorito
43553929, Santiago Rodolfo Duque Olarte, 3184021569, Economia, 0.5, Drama, Elantris
58086647, Kaladin Samuel Davar Duarte, 3070827471, Biologia, 1.4, Distopia, Juramentada
25637898, Santiago Santiago Polo Sato, 3083127287, Procesos, 3.4, Misterio, Elantris
26913852, Yu Kaladin Diaz Pardo, 3034374117, Enfermeria, 3.1, Romance, Elantris
78436373, Johan Carlos Carvajal Barreto, 310583757, Economia, 4.7, Drama, Caidos
6916432, Fernando Rodolfo Olarte Uribe, 3173282453, Mercadeo, 4.8, Distopia, Alone
89735843, Samuel Kaladin Robayo Pardo, 3134666055, Procesos, 3.6, Romance, Leal
25442578, Johan Brayan Suarez Pardo, 3015528886, Enfermeria, 3.4, Distopia, Cuatro
79542323, Santiago Adonalsium Olarte Olarte, 3128622608, Procesos, 4.1, Distopia, Lux
82504324, Adolin Samuel Beifong Diaz, 3007203207, Ambiental, 4.6, Romance, Divergente
52386256, Rodrigo Felipe Barreto Kholin, 3106921243, Enfermeria, 3.2, Distopia, Cuatro
67413373, Rodolfo Samuel Rodriguez Suarez, 3111478912, Ambiental, 0.6, Misterio, Divergente
85499336, Jose Fernando Pardo Sato, 3137699639, Pedagogia, 2.2, Misterio, Leal
58786206, Adonalsium Rodrigo Rodriguez Olarte, 3193758601, Economia, 3.9, Distopia, Elantris
77323856, Adolin Rodrigo Davar Hernandez, 3171984614, Biologia, 4.0, Fantasia, Juramentada
89501365, Dalinar Rodrigo Barreto Silva, 3066274012, Economia, 4.3, Fantasia, Caidos
8385114, Diego Fernando Olarte Silva, 3046278357, Pedagogia, 1.7, Fantasia, Caidos
84733297, Rodrigo Adonalsium Sato Duarte, 3101926628, Economia, 2.1, Fantasia, Elantris
21158574, Santiago Diego Medina Rodriguez, 3025975340, Sistemas, 2.1, Fantasia, Cuatro
65929309, Santiago Santiago Diaz Robayo, 3172865089, Biologia, 4.3, Fantasia, Lux
41071290, Dalinar Johan Uribe Alvarez, 3048601896, Pedagogia, 3.0, Distopia, Elantris
11972105, Diego Dalinar Sato Robayo, 3089437557, Electronica, 1.0, Fantasia, Juramentada
11298986, Samuel Yu Duarte Polo, 3160229411, Enfermeria, 0.7, Drama, Lux
27667186, Rodolfo Haider Silva Diaz, 3032044394, Economia, 0.8, Misterio, Caidos
59190876, Kaladin Adolin Davar Davar, 3193401978, Pedagogia, 3.3, Drama, Lux
51386362, Richard Dalinar Duque Alvarez, 3085257136, Procesos, 4.1, Drama, Alone
87014108, Andres Alejandro Rodriguez Medina, 3038585012, Electronica, 1.6, Drama, Lux
27078432, Dalinar Dalinar Silva Medina, 307327848, Veterinaria, 0.3, Misterio, Caidos
93915773, Jose Samuel Beifong Alvarez, 3114898120, Enfermeria, 4.1, Misterio, Elantris
56727826, Dalinar Jose Silva Beifong, 3072419047, Biologia, 1.7, Fantasia, Lux
81632774, Adonalsium Adolin Robayo Uribe, 3110191893, Veterinaria, 3.0, Distopia, Dark
79664093, Samuel Felipe Hernandez Suarez, 3022567719, Sistemas, 4.3, Drama, Mistborn
1626771, Jose Andres Duarte Carvajal, 3133926353, Mercadeo, 2.2, Misterio, Leal
98532947, Yu Yu Duarte Diaz, 3113209238, Enfermeria, 0.7, Drama, Dark
35247503, Andres Alejandro Silva Suarez, 3060403219, Ambiental, 1.6, Drama, Mistborn
9295607, Richard Rodrigo Sato Diaz, 3173977474, Pedagogia, 4.8, Distopia, Alone
26253466, Felipe Haider Medina Hernandez, 3150308092, Sistemas, 1.0, Distopia, Juramentada
73708157, Rodolfo Carlos Olarte Carvajal, 3037288460, Economia, 2.8, Misterio, Dark
27423660, Fernando Alejandro Beifong Davar, 3070436615, Enfermeria, 2.3, Distopia, Mistborn
89508745, Andres Carlos Davar Duque, 3011973265, Enfermeria, 0.9, Drama, Dark
5436436, Rodolfo Fernando Alvarez Pardo, 3007932691, Veterinaria, 3.1, Fantasia, Leal
46743502, Samuel Adonalsium Uribe Diaz, 3133636047, Mercadeo, 4.0, Drama, Divergente
97933040, Dalinar Adonalsium Sato Rodriguez, 3033245305, Sistemas, 0.8, Drama, Divergente
67373633, Samuel Brayan Suarez Sato, 3153063076, Mercadeo, 2.1, Misterio, Dark
55967846, Dalinar Felipe Diaz Silva, 3109423624, Pedagogia, 2.0, Drama, Alone
29435175, Jose Rodolfo Rodriguez Kholin, 3079501560, Pedagogia, 0.9, Distopia, Caidos
63693919, Yu Samuel Uribe Barreto, 3079586443, Pedagogia, 2.4, Romance, Dark
4220164, Andres Jose Alvarez Suarez, 3044915569, Pedagogia, 0.2, Distopia, Divergente
51230737, Adonalsium Rodrigo Duque Uribe, 3058604282, Enfermeria, 3.7, Fantasia, Leal
86712284, Dalinar Dalinar Uribe Rodriguez, 3177749300, Pedagogia, 0.2, Fantasia, Juramentada
16828118, Dalinar Johan Kholin Hernandez, 3069232583, Mercadeo, 2.8, Distopia, Mistborn
69380039, Fernando Felipe Robayo Carvajal, 3163016587, Electronica, 2.6, Drama, Elantris
67840105, Carlos Brayan Kholin Carvajal, 3013639666, Pedagogia, 1.2, Romance, Mistborn
67413411, Adolin Johan Alvarez Silva, 3090097697, Procesos, 1.9, Drama, Elantris
90347727, Dalinar Diego Uribe Medina, 3180995290, Economia, 4.2, Distopia, Elantris
93753397, Carlos Brayan Suarez Beifong, 3020781028, Procesos, 4.6, Romance, Caidos
77052878, Santiago Richard Carvajal Robayo, 3076577083, Pedagogia, 1.7, Distopia, Elantris
47581329, Samuel Kaladin Uribe Kholin, 3107463145, Biologia, 4.5, Fantasia, Dark
27666611, Adonalsium Haider Medina Alvarez, 314329637, Biologia, 4.9, Romance, Alone
1504059, Jose Haider Pardo Beifong, 3036976036, Procesos, 0.9, Distopia, Caidos
34124982, Rodrigo Adonalsium Sato Duque, 3111629812, Veterinaria, 3.8, Fantasia, Leal
1820267, Felipe Yu Duque Sato, 3040161358, Biologia, 2.0, Misterio, Leal
59974553, Richard Alejandro Silva Uribe, 3061559377, Procesos, 3.5, Distopia, Cuatro
91247073, Haider Rodolfo Beifong Carvajal, 3099214305, Enfermeria, 1.9, Misterio, Lux
70263455, Yu Jose Diaz Hernandez, 3025694090, Mercadeo, 4.8, Drama, Leal
53071836, Andres Felipe Beifong Medina, 3065564691, Economia, 1.5, Romance, Leal
39591845, Santiago Johan Hernandez Polo, 3041915506, Electronica, 0.4, Drama, Elantris
14760575, Kaladin Carlos Olarte Polo, 304622944, Ambiental, 4.5, Distopia, Lux
6240718, Alejandro Brayan Uribe Kholin, 307782173, Procesos, 3.5, Distopia, Elantris
13880109, Yu Rodolfo Robayo Carvajal, 3001909798, Electronica, 2.9, Distopia, Alone
35422939, Yu Carlos Carvajal Hernandez, 3133922378, Procesos, 0.5, Romance, Divergente
8600494, Jose Brayan Robayo Silva, 3182425738, Electronica, 5.0, Romance, Alone
74411449, Carlos Yu Kholin Olarte, 3164515945, Enfermeria, 0.2, Fantasia, Cuatro
22033083, Richard Yu Davar Rodriguez, 3167363599, Ambiental, 0.5, Drama, Lux
88559480, Andres Felipe Diaz Silva, 3105749546, Biologia, 2.8, Misterio, Divergente
32726080, Santiago Felipe Alvarez Davar, 3060181379, Enfermeria, 2.6, Fantasia, Divergente
45585629, Diego Brayan Sato Duque, 3010073343, Economia, 4.5, Romance, Elantris
94862527, Samuel Adolin Robayo Olarte, 3049116724, Mercadeo, 3.0, Misterio, Dark
53534722, Kaladin Samuel Polo Duque, 3125878900, Veterinaria, 4.3, Fantasia, Elantris
27816047, Alejandro Richard Silva Beifong, 3183842311, Procesos, 4.9, Fantasia, Lux
78994865, Brayan Dalinar Olarte Hernandez, 3156875059, Pedagogia, 1.4, Distopia, Alone
12555367, Adolin Carlos Pardo Medina, 3014322451, Mercadeo, 0.2, Fantasia, Divergente
10710588, Yu Fernando Robayo Carvajal, 3071428396, Ambiental, 2.8, Misterio, Leal
3536838, Brayan Fernando Carvajal Barreto, 3053185137, Electronica, 0.0, Misterio, Caidos
73458666, Felipe Santiago Robayo Beifong, 3163679821, Mercadeo, 2.5, Drama, Elantris
12685788, Yu Kaladin Medina Suarez, 306517529, Biologia, 4.5, Misterio, Divergente
39439314, Alejandro Carlos Alvarez Davar, 3192478374, Sistemas, 0.6, Distopia, Divergente
37164936, Fernando Samuel Hernandez Alvarez, 312740709, Procesos, 0.1, Misterio, Mistborn
32426544, Rodolfo Yu Kholin Davar, 3163759032, Electronica, 4.3, Distopia, Alone
89829823, Rodolfo Alejandro Diaz Robayo, 3073781530, Economia, 4.1, Romance, Caidos
34220932, Yu Jose Medina Medina, 3057776906, Sistemas, 2.4, Fantasia, Mistborn
85753511, Adonalsium Richard Duarte Duque, 3147903980, Enfermeria, 0.7, Misterio, Elantris
56410830, Jose Haider Duarte Davar, 3027441263, Mercadeo, 4.5, Drama, Juramentada
59810327, Rodrigo Alejandro Hernandez Hernandez, 3016396776, Procesos, 0.7, Romance, Alone
85128933, Santiago Dalinar Uribe Sato, 307560817, Ambiental, 2.3, Romance, Dark
39368360, Richard Richard Kholin Carvajal, 316001133, Veterinaria, 0.1, Drama, Cuatro
80531197, Haider Rodrigo Alvarez Medina, 3027647570, Sistemas, 1.7, Distopia, Elantris
62547648, Diego Rodrigo Suarez Pardo, 3188824140, Sistemas, 2.8, Distopia, Alone
81159019, Jose Haider Rodriguez Rodriguez, 3005901365, Ambiental, 3.8, Drama, Divergente
23338334, Haider Adolin Silva Beifong, 3193173258, Economia, 3.3, Distopia, Elantris
94823931, Jose Santiago Suarez Silva, 3038358614, Ambiental, 2.1, Fantasia, Leal
4448951, Carlos Alejandro Medina Beifong, 3012039158, Ambiental, 4.8, Distopia, Leal
96758467, Adolin Adolin Diaz Rodriguez, 3158911798, Pedagogia, 2.8, Drama, Lux
22654730, Rodrigo Adolin Polo Davar, 3120339265, Pedagogia, 3.7, Misterio, Lux
1450575, Felipe Brayan Alvarez Suarez, 3006323834, Mercadeo, 3.9, Romance, Mistborn
50479282, Richard Adolin Robayo Sato, 3115017181, Enfermeria, 3.5, Drama, Dark
76305792, Adonalsium Rodolfo Beifong Medina, 3141198316, Pedagogia, 4.7, Drama, Caidos
82541153, Haider Rodrigo Polo Carvajal, 3158723400, Biologia, 4.4, Drama, Mistborn
35836048, Fernando Rodrigo Polo Duarte, 3125085349, Electronica, 2.5, Drama, Lux
67018708, Brayan Brayan Sato Beifong, 3166158267, Biologia, 4.4, Distopia, Alone
77496494, Rodrigo Felipe Sato Robayo, 31612728, Ambiental, 2.9, Distopia, Juramentada
50122183, Diego Dalinar Pardo Davar, 3178261011, Sistemas, 4.2, Fantasia, Dark
32693779, Kaladin Adonalsium Pardo Kholin, 302109460, Pedagogia, 2.8, Misterio, Divergente
212543, Haider Andres Davar Duque, 3000379037, Sistemas, 0.8, Romance, Leal
96723393, Felipe Diego Suarez Polo, 3042376683, Sistemas, 3.6, Drama, Lux
43644609, Yu Richard Barreto Medina, 3129232708, Biologia, 3.9, Distopia, Lux
60599801, Samuel Haider Kholin Carvajal, 3190562213, Ambiental, 3.2, Romance, Cuatro
10288531, Yu Kaladin Robayo Duque, 315703341, Biologia, 3.0, Distopia, Leal
8848124, Santiago Brayan Olarte Diaz, 307477390, Biologia, 4.9, Drama, Elantris
23796787, Dalinar Johan Carvajal Diaz, 3082278609, Biologia, 3.0, Romance, Alone
18462151, Diego Fernando Rodriguez Duarte, 3089541377, Electronica, 1.8, Misterio, Cuatro
69912632, Johan Jose Carvajal Medina, 306231714, Sistemas, 1.2, Drama, Juramentada
69201585, Alejandro Adolin Diaz Polo, 3014987007, Economia, 1.9, Distopia, Alone
14178873, Brayan Alejandro Olarte Barreto, 306705801, Pedagogia, 0.1, Romance, Leal
62382839, Richard Felipe Carvajal Hernandez, 3145726646, Enfermeria, 0.2, Fantasia, Juramentada
63040998, Richard Johan Pardo Duque, 309570140, Ambiental, 3.8, Drama, Divergente
80681506, Johan Adolin Sato Sato, 3082008713, Economia, 0.1, Romance, Cuatro
47281513, Haider Kaladin Diaz Pardo, 3132519839, Pedagogia, 3.4, Romance, Alone
42959571, Diego Diego Medina Olarte, 3132097502, Procesos, 2.2, Romance, Caidos
99821670, Diego Yu Kholin Alvarez, 3157531345, Biologia, 4.8, Fantasia, Elantris
86051853, Fernando Adolin Suarez Beifong, 3009042648, Enfermeria, 3.2, Distopia, Divergente
38913098, Haider Brayan Alvarez Barreto, 3076672175, Procesos, 0.8, Drama, Caidos
88861344, Adolin Alejandro Diaz Polo, 300302712, Economia, 3.2, Distopia, Divergente
2880730, Samuel Haider Suarez Suarez, 3061309940, Electronica, 4.9, Drama, Dark
75594587, Rodrigo Adonalsium Sato Suarez, 3031487717, Sistemas, 0.5, Distopia, Caidos
4159005, Fernando Adonalsium Pardo Barreto, 3059744132, Pedagogia, 0.9, Drama, Juramentada
41404520, Andres Richard Pardo Davar, 3121058107, Economia, 3.7, Distopia, Juramentada
14422081, Samuel Kaladin Robayo Davar, 312542206, Electronica, 2.9, Distopia, Leal
53832083, Andres Haider Duque Medina, 3074688667, Enfermeria, 1.5, Romance, Cuatro
3151402, Santiago Alejandro Uribe Beifong, 3122754228, Enfermeria, 2.8, Distopia, Lux
85021527, Adonalsium Andres Carvajal Beifong, 3043894306, Economia, 3.1, Romance, Divergente
14240032, Johan Samuel Carvajal Suarez, 3125247564, Mercadeo, 1.6, Fantasia, Leal
98140545, Johan Carlos Suarez Uribe, 3117535298, Veterinaria, 1.8, Misterio, Caidos
31762795, Haider Alejandro Alvarez Sato, 3079092657, Ambiental, 1.0, Romance, Caidos
79180204, Adolin Jose Hernandez Hernandez, 3034459929, Enfermeria, 0.1, Misterio, Mistborn
27160831, Johan Diego Uribe Duque, 3037275861, Veterinaria, 0.7, Drama, Cuatro
48684273, Brayan Johan Uribe Alvarez, 3159173917, Sistemas, 2.1, Misterio, Divergente
83968156, Adonalsium Carlos Rodriguez Diaz, 3170878084, Biologia, 5.0, Misterio, Leal
30989254, Fernando Felipe Rodriguez Kholin, 3022345032, Enfermeria, 0.2, Distopia, Alone
72109431, Andres Jose Medina Alvarez, 3013541538, Pedagogia, 4.1, Romance, Divergente
10123960, Brayan Adonalsium Pardo Rodriguez, 3080818490, Enfermeria, 4.9, Fantasia, Leal
90107359, Andres Rodolfo Robayo Carvajal, 3081995783, Economia, 0.3, Distopia, Mistborn
79028945, Johan Samuel Barreto Carvajal, 3005323980, Pedagogia, 4.1, Distopia, Juramentada
35208773, Andres Yu Barreto Uribe, 309877658, Electronica, 4.1, Distopia, Dark
3484715, Carlos Diego Olarte Robayo, 3088593436, Sistemas, 4.6, Romance, Juramentada
4367524, Rodolfo Adolin Duarte Hernandez, 3175569735, Economia, 0.3, Drama, Mistborn
99436101, Alejandro Dalinar Hernandez Davar, 3190224862, Electronica, 4.5, Drama, Elantris
86550553, Kaladin Rodolfo Medina Duque, 3087676067, Ambiental, 0.4, Romance, Caidos
42482662, Diego Yu Suarez Diaz, 3052201912, Pedagogia, 3.5, Fantasia, Caidos
29575657, Johan Alejandro Rodriguez Polo, 3165104694, Economia, 3.9, Romance, Juramentada
18513420, Johan Fernando Suarez Kholin, 3066638194, Electronica, 2.1, Fantasia, Dark
10943837, Felipe Brayan Rodriguez Olarte, 3194122628, Enfermeria, 0.8, Fantasia, Caidos
83148242, Brayan Richard Beifong Beifong, 3156179557, Biologia, 3.5, Fantasia, Alone
80891300, Jose Kaladin Olarte Uribe, 3192409564, Enfermeria, 2.1, Fantasia, Cuatro
78820133, Fernando Jose Robayo Duarte, 3170995225, Mercadeo, 4.3, Misterio, Mistborn
43761443, Andres Jose Diaz Carvajal, 3024019772, Sistemas, 0.4, Fantasia, Divergente
84817617, Jose Richard Barreto Suarez, 3070687761, Veterinaria, 0.0, Romance, Mistborn
83599384, Adonalsium Kaladin Rodriguez Kholin, 3052418573, Electronica, 1.6, Fantasia, Alone
22684375, Yu Alejandro Medina Beifong, 3153714186, Economia, 3.1, Fantasia, Mistborn
39179272, Kaladin Haider Suarez Barreto, 309908741, Mercadeo, 5.0, Drama, Mistborn
72747896, Kaladin Johan Duque Duarte, 3007177523, Pedagogia, 4.3, Distopia, Lux
79377949, Dalinar Alejandro Hernandez Medina, 3189943998, Mercadeo, 4.1, Distopia, Leal
85156666, Santiago Brayan Suarez Pardo, 3141196339, Economia, 5.0, Misterio, Elantris
94452057, Johan Brayan Hernandez Beifong, 3139905685, Economia, 4.1, Romance, Caidos
77398127, Adonalsium Felipe Duarte Uribe, 3177646366, Pedagogia, 0.8, Romance, Divergente
15746085, Carlos Adonalsium Diaz Davar, 3190809244, Mercadeo, 0.8, Misterio, Alone
50526965, Andres Haider Pardo Olarte, 3107987778, Pedagogia, 3.2, Drama, Juramentada
37479243, Carlos Kaladin Carvajal Diaz, 3086051238, Sistemas, 0.4, Romance, Alone
13422767, Santiago Santiago Alvarez Kholin, 3060927821, Economia, 4.7, Romance, Caidos
15241356, Yu Alejandro Kholin Duque, 3154882008, Ambiental, 0.1, Romance, Alone
48086813, Santiago Haider Kholin Polo, 30221968, Economia, 0.3, Romance, Elantris
47317895, Andres Richard Carvajal Carvajal, 303192274, Biologia, 0.5, Misterio, Divergente
54133492, Rodolfo Adonalsium Olarte Medina, 3009168304, Procesos, 1.1, Fantasia, Leal
32725223, Adonalsium Yu Robayo Kholin, 3011352766, Biologia, 2.2, Drama, Lux
98223717, Jose Richard Beifong Olarte, 3178528785, Ambiental, 4.6, Misterio, Mistborn
61016805, Alejandro Dalinar Sato Olarte, 3088598963, Ambiental, 0.6, Fantasia, Caidos
56332655, Santiago Felipe Alvarez Davar, 3058268724, Sistemas, 2.0, Romance, Lux
64195063, Johan Samuel Uribe Alvarez, 3054308287, Enfermeria, 1.3, Distopia, Lux
95417461, Kaladin Adonalsium Diaz Robayo, 3075111589, Procesos, 4.0, Drama, Alone
96731859, Carlos Jose Diaz Suarez, 3064722502, Electronica, 4.2, Romance, Leal
5028834, Adolin Kaladin Rodriguez Silva, 3129375845, Sistemas, 1.7, Misterio, Caidos
87897971, Jose Brayan Kholin Diaz, 3195899096, Mercadeo, 1.2, Fantasia, Juramentada
54393904, Diego Jose Duque Sato, 3170821538, Economia, 2.5, Misterio, Leal
66744422, Diego Fernando Duarte Hernandez, 3149773585, Enfermeria, 2.6, Drama, Dark
82276783, Adolin Andres Silva Barreto, 3199619346, Procesos, 2.3, Misterio, Mistborn
23945346, Adolin Samuel Diaz Uribe, 3054805568, Procesos, 4.1, Distopia, Leal
83174970, Samuel Kaladin Polo Duque, 3011861194, Ambiental, 0.0, Drama, Caidos
18537947, Brayan Rodolfo Alvarez Hernandez, 3159266405, Veterinaria, 0.2, Misterio, Caidos
14875963, Dalinar Felipe Barreto Hernandez, 3194338608, Veterinaria, 4.2, Romance, Leal
12930541, Rodolfo Johan Sato Silva, 3071217534, Electronica, 2.3, Drama, Juramentada
2867360, Adolin Brayan Silva Polo, 3178045012, Procesos, 1.5, Distopia, Lux
44608748, Adolin Santiago Davar Pardo, 3060183792, Pedagogia, 0.5, Distopia, Alone
8905262, Dalinar Samuel Kholin Barreto, 3135755134, Enfermeria, 0.2, Romance, Alone
90739915, Carlos Felipe Olarte Olarte, 3158094292, Enfermeria, 2.8, Misterio, Dark
29241457, Diego Rodolfo Silva Barreto, 3185564410, Procesos, 2.8, Drama, Juramentada
83911484, Brayan Samuel Duarte Diaz, 3165042838, Mercadeo, 3.0, Romance, Cuatro
24097216, Samuel Brayan Rodriguez Alvarez, 3076714336, Veterinaria, 2.2, Drama, Elantris
69818774, Dalinar Haider Kholin Uribe, 3119599427, Sistemas, 2.8, Drama, Dark
2383320, Brayan Adolin Alvarez Kholin, 3013262624, Procesos, 0.5, Romance, Juramentada
53956154, Rodrigo Alejandro Pardo Alvarez, 3147894545, Enfermeria, 1.6, Fantasia, Dark
51829363, Rodolfo Haider Carvajal Diaz, 3187637570, Sistemas, 3.5, Fantasia, Cuatro
20005945, Diego Andres Duarte Silva, 3040522340, Ambiental, 4.4, Misterio, Caidos
30549928, Alejandro Jose Beifong Suarez, 3181126156, Enfermeria, 3.7, Misterio, Lux
59770308, Diego Richard Duque Kholin, 3035249927, Biologia, 5.0, Romance, Elantris
5331789, Fernando Jose Kholin Olarte, 3175869962, Mercadeo, 0.9, Romance, Elantris
92737845, Andres Adolin Beifong Davar, 3019002501, Procesos, 3.9, Fantasia, Caidos
68903140, Diego Fernando Kholin Uribe, 3193591653, Veterinaria, 0.8, Romance, Mistborn
36851099, Diego Diego Rodriguez Hernandez, 3153968393, Veterinaria, 4.8, Drama, Mistborn
24727862, Andres Brayan Uribe Davar, 309788159, Electronica, 3.8, Romance, Mistborn
55780481, Santiago Samuel Sato Duque, 3085435978, Sistemas, 2.2, Fantasia, Cuatro
80550843, Rodrigo Richard Duarte Medina, 3051798865, Veterinaria, 1.4, Fantasia, Mistborn
31264432, Adonalsium Haider Rodriguez Pardo, 3025953839, Economia, 1.3, Drama, Cuatro
23849806, Jose Brayan Diaz Beifong, 3162313576, Biologia, 1.2, Drama, Dark
85146534, Adolin Diego Davar Kholin, 3153025745, Pedagogia, 3.1, Romance, Divergente
93794703, Haider Adonalsium Rodriguez Kholin, 3176067688, Enfermeria, 0.8, Misterio, Mistborn
4205726, Rodrigo Adolin Pardo Polo, 3115238714, Mercadeo, 2.8, Distopia, Lux
10800451, Carlos Adolin Beifong Pardo, 3135479054, Electronica, 4.0, Fantasia, Elantris
56985387, Richard Kaladin Olarte Olarte, 3105291034, Biologia, 1.1, Fantasia, Alone
62930025, Samuel Rodolfo Davar Duarte, 3022449932, Biologia, 1.6, Fantasia, Dark
8397466, Alejandro Carlos Carvajal Uribe, 3135003946, Electronica, 4.4, Romance, Mistborn
83813832, Haider Richard Olarte Hernandez, 311149869, Mercadeo, 1.2, Romance, Lux
88911245, Yu Andres Alvarez Silva, 3133936648, Veterinaria, 3.1, Romance, Divergente
99513481, Richard Diego Rodriguez Uribe, 3086065764, Veterinaria, 1.7, Drama, Dark
32102989, Diego Kaladin Alvarez Pardo, 3090435762, Mercadeo, 2.2, Distopia, Dark
75363825, Carlos Adolin Uribe Robayo, 3119573637, Sistemas, 3.3, Drama, Juramentada
51723075, Santiago Brayan Pardo Olarte, 3138922302, Veterinaria, 0.2, Misterio, Elantris
51263367, Jose Johan Rodriguez Beifong, 3025244960, Veterinaria, 4.7, Distopia, Elantris
98269390, Fernando Andres Olarte Rodriguez, 3057143442, Sistemas, 2.0, Misterio, Elantris
56355888, Felipe Jose Diaz Barreto, 314199340, Enfermeria, 0.0, Misterio, Alone
3046645, Adonalsium Carlos Beifong Uribe, 3128487690, Biologia, 2.0, Romance, Mistborn
55595396, Samuel Diego Carvajal Olarte, 3061486747, Sistemas, 3.5, Drama, Leal
64783851, Diego Alejandro Silva Beifong, 3000401527, Procesos, 0.1, Distopia, Cuatro
